Bond_Sale_Date,Bond_ID,Sale_Amount,Bond_Maturity_Date,Bond_Type,Interest_Rate
2024-03-01 23:16:22.661190,BOND_158,20321.1,2024-08-27 23:16:22.714346,Corporate Bond,1.12
2024-10-03 23:16:22.661190,BOND_144,26237.12,2025-02-19 23:16:22.714346,Corporate Bond,2.74
2024-03-29 23:16:22.661190,BOND_52,15017.85,2025-03-07 23:16:22.714346,Government Bond,1.93
2023-12-28 23:16:22.661190,BOND_75,38984.1,2024-08-15 23:16:22.714346,Government Bond,3.63
2024-06-07 23:16:22.661190,BOND_106,33867.39,2024-03-31 23:16:22.714346,Government Bond,4.98
2024-01-18 23:16:22.661190,BOND_92,19115.96,2024-05-27 23:16:22.714346,Corporate Bond,1.43
2023-10-14 23:16:22.661190,BOND_182,12244.62,2024-06-25 23:16:22.714346,Government Bond,2.08
2024-07-15 23:16:22.661190,BOND_159,10261.32,2024-02-26 23:16:22.714346,Government Bond,3.84
2023-10-21 23:16:22.661190,BOND_97,19693.55,2025-01-19 23:16:22.714346,Government Bond,2.91
2024-08-28 23:16:22.661190,BOND_108,15608.11,2025-05-16 23:16:22.714346,Corporate Bond,1.35
2024-06-24 23:16:22.661190,BOND_156,10785.85,2024-07-05 23:16:22.714346,Corporate Bond,2.63
2024-02-13 23:16:22.661190,BOND_24,39583.62,2025-06-18 23:16:22.714346,Corporate Bond,1.01
2023-10-29 23:16:22.661190,BOND_136,36414.78,2024-12-17 23:16:22.714346,Government Bond,1.62
2024-06-07 23:16:22.661190,BOND_116,30748.13,2024-12-23 23:16:22.714346,Government Bond,4.15
2024-10-01 23:16:22.661190,BOND_76,26975.87,2025-03-06 23:16:22.714346,Government Bond,4.92
2024-05-18 23:16:22.661190,BOND_170,24656.37,2024-04-12 23:16:22.714346,Government Bond,4.13
2024-09-02 23:16:22.661190,BOND_154,47246.22,2024-07-26 23:16:22.714346,Corporate Bond,4.4
2024-01-06 23:16:22.661190,BOND_132,35418.13,2024-08-23 23:16:22.714346,Government Bond,4.2
2024-01-14 23:16:22.661190,BOND_169,14250.58,2024-06-15 23:16:22.714346,Corporate Bond,3.99
2024-07-24 23:16:22.661190,BOND_126,35911.47,2025-03-09 23:16:22.714346,Government Bond,2.31
2023-11-05 23:16:22.661190,BOND_30,26544.74,2024-06-01 23:16:22.714346,Corporate Bond,2.54
2024-09-27 23:16:22.661190,BOND_71,37256.28,2024-10-03 23:16:22.714346,Corporate Bond,1.34
2024-04-19 23:16:22.661190,BOND_105,42832.14,2024-10-17 23:16:22.714346,Government Bond,1.08
2024-05-30 23:16:22.661190,BOND_165,24240.18,2024-09-19 23:16:22.714346,Corporate Bond,2.15
2024-04-14 23:16:22.661190,BOND_111,47710.63,2024-12-05 23:16:22.714346,Government Bond,3.03
2024-06-07 23:16:22.661190,BOND_61,19637.04,2024-05-16 23:16:22.714346,Corporate Bond,1.08
2024-01-06 23:16:22.661190,BOND_79,35071.71,2024-08-27 23:16:22.714346,Government Bond,1.22
2023-12-02 23:16:22.661190,BOND_126,38130.68,2024-07-17 23:16:22.714346,Government Bond,4.11
2024-02-09 23:16:22.661190,BOND_40,35372.26,2024-09-18 23:16:22.714346,Corporate Bond,1.83
2024-08-01 23:16:22.661190,BOND_111,26979.98,2024-08-12 23:16:22.714346,Government Bond,3.87
2023-10-15 23:16:22.661190,BOND_6,42586.8,2024-05-27 23:16:22.714346,Government Bond,2.5
2024-03-11 23:16:22.661190,BOND_97,20376.94,2024-01-25 23:16:22.714346,Government Bond,3.85
2024-06-18 23:16:22.661190,BOND_159,39398.62,2024-12-18 23:16:22.714346,Corporate Bond,1.17
2024-02-06 23:16:22.661190,BOND_28,44702.38,2024-04-03 23:16:22.714346,Corporate Bond,1.38
2024-01-04 23:16:22.661190,BOND_157,11310.15,2024-08-17 23:16:22.714346,Corporate Bond,1.82
2023-10-27 23:16:22.661190,BOND_72,10333.92,2024-08-28 23:16:22.714346,Corporate Bond,1.73
2024-02-13 23:16:22.661190,BOND_71,48184.34,2024-10-18 23:16:22.714346,Government Bond,3.09
2024-05-12 23:16:22.661190,BOND_162,43396.19,2024-11-29 23:16:22.714346,Government Bond,4.03
2024-07-29 23:16:22.661190,BOND_172,19802.86,2024-09-25 23:16:22.714346,Government Bond,3.78
2024-09-29 23:16:22.661190,BOND_35,16907.17,2024-06-21 23:16:22.714346,Government Bond,3.46
2023-12-05 23:16:22.661190,BOND_125,46167.79,2025-07-15 23:16:22.714346,Government Bond,3.33
2024-06-23 23:16:22.661190,BOND_20,29568.72,2025-06-20 23:16:22.714346,Government Bond,1.0
2024-01-25 23:16:22.661190,BOND_64,10964.74,2024-05-13 23:16:22.714346,Government Bond,4.63
2024-01-31 23:16:22.661190,BOND_93,45903.01,2024-12-01 23:16:22.714346,Corporate Bond,4.51
2024-04-19 23:16:22.661190,BOND_155,24526.8,2025-02-11 23:16:22.714346,Corporate Bond,2.87
2024-06-21 23:16:22.661190,BOND_160,10148.8,2024-08-01 23:16:22.714346,Corporate Bond,2.68
2024-03-23 23:16:22.661190,BOND_30,11898.3,2024-08-22 23:16:22.714346,Government Bond,3.87
2023-11-10 23:16:22.661190,BOND_170,32363.33,2024-07-17 23:16:22.714346,Corporate Bond,3.47
2024-07-30 23:16:22.661190,BOND_1,44826.4,2025-08-16 23:16:22.714346,Corporate Bond,2.65
2024-01-12 23:16:22.661190,BOND_65,32551.55,2024-09-07 23:16:22.714346,Government Bond,3.75
2024-04-26 23:16:22.661190,BOND_6,32990.83,2024-10-18 23:16:22.714346,Corporate Bond,4.09
2024-01-04 23:16:22.661190,BOND_9,45139.4,2025-06-11 23:16:22.714346,Government Bond,3.17
2024-05-31 23:16:22.661190,BOND_126,28862.73,2024-08-25 23:16:22.714346,Corporate Bond,2.42
2024-01-29 23:16:22.661190,BOND_93,18482.04,2024-02-29 23:16:22.714346,Corporate Bond,3.91
2024-07-19 23:16:22.661190,BOND_160,28513.3,2025-06-07 23:16:22.714346,Corporate Bond,3.35
2023-11-17 23:16:22.661190,BOND_88,29075.13,2024-10-04 23:16:22.714346,Government Bond,4.02
2023-11-05 23:16:22.661190,BOND_86,31744.92,2024-09-30 23:16:22.714346,Corporate Bond,1.24
2024-02-14 23:16:22.661190,BOND_83,32215.62,2024-02-01 23:16:22.714346,Government Bond,2.41
2024-07-20 23:16:22.661190,BOND_115,14068.62,2024-07-19 23:16:22.714346,Corporate Bond,1.17
2024-05-05 23:16:22.661190,BOND_138,28060.85,2024-12-21 23:16:22.714346,Government Bond,2.73
2024-07-08 23:16:22.661190,BOND_105,10325.08,2025-01-13 23:16:22.714346,Government Bond,1.03
2024-01-01 23:16:22.661190,BOND_31,31034.33,2024-11-25 23:16:22.714346,Government Bond,1.64
2023-10-06 23:16:22.661190,BOND_11,38157.08,2024-09-30 23:16:22.714346,Government Bond,4.34
2024-06-09 23:16:22.661190,BOND_31,19310.95,2024-07-06 23:16:22.714346,Corporate Bond,2.29
2024-07-15 23:16:22.661190,BOND_129,25470.57,2024-12-14 23:16:22.714346,Government Bond,3.96
2023-10-05 23:16:22.661190,BOND_157,43307.96,2023-12-31 23:16:22.714346,Corporate Bond,3.71
2024-03-23 23:16:22.661190,BOND_190,24381.62,2024-08-10 23:16:22.714346,Government Bond,4.48
2023-12-20 23:16:22.661190,BOND_131,34210.55,2025-06-11 23:16:22.714346,Corporate Bond,4.73
2024-08-23 23:16:22.661190,BOND_9,38203.37,2024-08-30 23:16:22.714346,Corporate Bond,4.77
2024-06-25 23:16:22.661190,BOND_102,31045.7,2024-04-19 23:16:22.714346,Corporate Bond,4.51
2024-06-18 23:16:22.661190,BOND_95,19427.5,2024-10-18 23:16:22.714346,Corporate Bond,3.87
2024-08-31 23:16:22.661190,BOND_33,32717.21,2024-10-18 23:16:22.714346,Government Bond,2.36
2024-03-30 23:16:22.661190,BOND_198,25566.03,2024-10-30 23:16:22.714346,Government Bond,3.38
2024-10-02 23:16:22.661190,BOND_144,28649.44,2024-08-20 23:16:22.714346,Corporate Bond,1.87
2024-01-20 23:16:22.661190,BOND_152,16010.61,2025-03-24 23:16:22.714346,Government Bond,2.63
2024-03-06 23:16:22.661190,BOND_46,19103.34,2025-05-09 23:16:22.714346,Corporate Bond,1.06
2023-11-24 23:16:22.661190,BOND_10,45182.46,2024-10-14 23:16:22.714346,Corporate Bond,1.71
2024-05-28 23:16:22.661190,BOND_85,23155.73,2024-12-17 23:16:22.714346,Corporate Bond,2.39
2024-10-01 23:16:22.661190,BOND_72,30190.21,2024-10-14 23:16:22.714346,Corporate Bond,4.37
2024-08-01 23:16:22.661190,BOND_174,40482.14,2024-07-04 23:16:22.714346,Corporate Bond,3.47
2023-11-14 23:16:22.661190,BOND_102,43039.73,2024-07-11 23:16:22.714346,Corporate Bond,3.83
2024-06-14 23:16:22.661190,BOND_152,26607.94,2025-01-23 23:16:22.714346,Government Bond,3.84
2024-06-30 23:16:22.661190,BOND_13,21834.55,2025-03-15 23:16:22.714346,Corporate Bond,2.07
2024-01-11 23:16:22.661190,BOND_149,14760.93,2024-12-13 23:16:22.714346,Government Bond,2.67
2024-04-01 23:16:22.661190,BOND_44,38182.28,2024-05-25 23:16:22.714346,Corporate Bond,4.27
2024-06-24 23:16:22.661190,BOND_30,49288.92,2024-09-23 23:16:22.714346,Government Bond,3.87
2024-02-27 23:16:22.661190,BOND_120,37361.42,2024-05-26 23:16:22.714346,Government Bond,1.48
2024-03-06 23:16:22.661190,BOND_48,32783.46,2025-01-05 23:16:22.714346,Corporate Bond,2.75
2024-08-05 23:16:22.661190,BOND_89,26458.31,2024-07-24 23:16:22.714346,Government Bond,1.99
2024-06-11 23:16:22.661190,BOND_94,14186.77,2025-02-01 23:16:22.714346,Corporate Bond,2.91
2024-01-31 23:16:22.661190,BOND_164,23291.97,2025-06-04 23:16:22.714346,Government Bond,4.71
2024-09-17 23:16:22.661190,BOND_111,28901.73,2025-05-18 23:16:22.714346,Government Bond,2.07
2024-03-26 23:16:22.661190,BOND_120,34243.53,2024-02-28 23:16:22.714346,Government Bond,1.65
2023-12-28 23:16:22.661190,BOND_22,33194.41,2024-09-05 23:16:22.714346,Government Bond,1.79
2024-02-07 23:16:22.661190,BOND_124,34135.65,2024-09-13 23:16:22.714346,Corporate Bond,4.66
2024-09-22 23:16:22.661190,BOND_46,16768.99,2025-05-23 23:16:22.714346,Corporate Bond,3.18
2023-10-22 23:16:22.661190,BOND_167,46230.48,2024-04-13 23:16:22.714346,Corporate Bond,3.28
2023-12-05 23:16:22.661190,BOND_86,42249.38,2025-01-23 23:16:22.714346,Corporate Bond,3.25
2023-11-23 23:16:22.661190,BOND_51,48949.46,2025-01-09 23:16:22.714346,Corporate Bond,4.95
2024-02-23 23:16:22.661190,BOND_46,15393.08,2024-02-27 23:16:22.714346,Government Bond,2.11
2024-06-14 23:16:22.661190,BOND_160,39320.17,2024-05-14 23:16:22.714346,Government Bond,1.81
2024-08-11 23:16:22.661190,BOND_125,48017.46,2024-07-28 23:16:22.714346,Government Bond,1.45
2024-01-12 23:16:22.661190,BOND_7,35445.5,2025-01-03 23:16:22.714346,Government Bond,1.41
2024-04-16 23:16:22.661190,BOND_14,30199.56,2025-02-09 23:16:22.714346,Government Bond,4.88
2024-08-05 23:16:22.661190,BOND_32,35060.89,2024-10-01 23:16:22.714346,Government Bond,3.06
2023-10-11 23:16:22.661190,BOND_155,20694.03,2023-11-28 23:16:22.714346,Corporate Bond,3.08
2024-04-06 23:16:22.661190,BOND_88,33041.97,2024-09-11 23:16:22.714346,Government Bond,4.13
2024-05-07 23:16:22.661190,BOND_102,29334.37,2025-05-22 23:16:22.714346,Corporate Bond,4.19
2024-02-09 23:16:22.661190,BOND_63,24265.46,2024-11-06 23:16:22.714346,Corporate Bond,4.18
2024-02-02 23:16:22.661190,BOND_72,39312.71,2025-04-06 23:16:22.714346,Corporate Bond,1.79
2023-12-12 23:16:22.661190,BOND_3,12730.58,2024-08-29 23:16:22.714346,Corporate Bond,1.36
2023-11-04 23:16:22.661190,BOND_158,38740.36,2024-05-24 23:16:22.714346,Government Bond,1.17
2024-03-02 23:16:22.661190,BOND_116,32494.1,2024-05-23 23:16:22.714346,Corporate Bond,2.71
2024-01-14 23:16:22.661190,BOND_174,13223.67,2024-11-16 23:16:22.714346,Corporate Bond,2.12
2023-12-08 23:16:22.661190,BOND_123,47908.45,2025-07-10 23:16:22.714346,Corporate Bond,2.26
2024-03-11 23:16:22.661190,BOND_8,31186.8,2025-04-24 23:16:22.714346,Corporate Bond,4.42
2024-03-08 23:16:22.661190,BOND_31,17651.43,2024-08-28 23:16:22.714346,Government Bond,4.8
2024-07-19 23:16:22.661190,BOND_98,38236.3,2025-06-01 23:16:22.714346,Government Bond,1.8
2024-01-03 23:16:22.661190,BOND_22,12466.65,2025-02-09 23:16:22.714346,Corporate Bond,1.19
2024-03-09 23:16:22.661190,BOND_130,46854.48,2025-04-07 23:16:22.714346,Government Bond,1.52
2024-02-09 23:16:22.661190,BOND_25,11316.43,2024-03-04 23:16:22.714346,Government Bond,2.05
2024-06-02 23:16:22.661190,BOND_119,19152.25,2024-07-14 23:16:22.714346,Corporate Bond,4.02
2023-11-28 23:16:22.661190,BOND_184,27274.59,2024-09-11 23:16:22.714346,Government Bond,4.31
2024-05-05 23:16:22.661190,BOND_176,24050.21,2024-09-01 23:16:22.714346,Corporate Bond,4.49
2023-10-22 23:16:22.661190,BOND_174,41146.44,2024-07-26 23:16:22.714346,Government Bond,4.15
2024-07-29 23:16:22.661190,BOND_73,34768.43,2025-01-26 23:16:22.714346,Government Bond,3.87
2024-06-07 23:16:22.661190,BOND_80,49296.5,2025-07-16 23:16:22.714346,Government Bond,4.35
2023-12-28 23:16:22.661190,BOND_117,10649.92,2024-08-13 23:16:22.714346,Corporate Bond,3.98
2024-04-27 23:16:22.661190,BOND_23,22982.2,2024-10-30 23:16:22.714346,Corporate Bond,2.37
2024-09-30 23:16:22.661190,BOND_148,21550.34,2025-01-01 23:16:22.714346,Government Bond,4.4
2024-03-30 23:16:22.661190,BOND_161,42394.05,2024-11-22 23:16:22.714346,Government Bond,3.75
2024-05-05 23:16:22.661190,BOND_57,22196.88,2024-07-14 23:16:22.714346,Corporate Bond,1.18
2024-02-27 23:16:22.661190,BOND_169,49195.33,2025-05-06 23:16:22.714346,Government Bond,4.21
2024-01-20 23:16:22.661190,BOND_113,38107.04,2024-02-02 23:16:22.714346,Corporate Bond,1.13
2024-02-24 23:16:22.661190,BOND_23,31445.7,2024-02-12 23:16:22.714346,Corporate Bond,3.87
2023-12-23 23:16:22.661190,BOND_131,18415.03,2024-12-03 23:16:22.714346,Corporate Bond,1.36
2024-09-17 23:16:22.661190,BOND_32,14480.78,2024-04-26 23:16:22.714346,Government Bond,1.17
2024-05-26 23:16:22.661190,BOND_178,45610.76,2024-10-29 23:16:22.714346,Corporate Bond,3.54
2024-05-21 23:16:22.661190,BOND_174,23190.88,2024-01-22 23:16:22.714346,Government Bond,2.23
2024-03-01 23:16:22.661190,BOND_177,22978.37,2025-02-09 23:16:22.714346,Corporate Bond,3.91
2024-01-29 23:16:22.661190,BOND_146,45576.84,2024-12-13 23:16:22.714346,Government Bond,4.72
2024-04-04 23:16:22.661190,BOND_171,46690.89,2024-08-22 23:16:22.714346,Government Bond,2.44
2024-04-23 23:16:22.661190,BOND_185,29743.52,2025-03-19 23:16:22.714346,Government Bond,2.46
2023-10-09 23:16:22.661190,BOND_197,12038.22,2024-09-01 23:16:22.714346,Corporate Bond,2.13
2024-02-25 23:16:22.661190,BOND_124,39103.43,2025-03-05 23:16:22.714346,Corporate Bond,2.08
2023-10-13 23:16:22.661190,BOND_102,49567.35,2024-06-12 23:16:22.714346,Government Bond,1.35
2024-01-31 23:16:22.661190,BOND_181,31752.27,2024-08-14 23:16:22.714346,Corporate Bond,1.24
2024-04-13 23:16:22.661190,BOND_149,31184.81,2025-07-05 23:16:22.714346,Corporate Bond,3.87
2024-01-11 23:16:22.661190,BOND_95,36827.24,2025-04-18 23:16:22.714346,Government Bond,2.78
2023-12-06 23:16:22.661190,BOND_56,22272.08,2024-11-17 23:16:22.714346,Government Bond,3.42
2024-04-14 23:16:22.661190,BOND_67,24633.48,2024-12-25 23:16:22.714346,Corporate Bond,1.34
2023-11-18 23:16:22.661190,BOND_80,14868.8,2024-07-27 23:16:22.714346,Corporate Bond,3.52
2024-07-17 23:16:22.661190,BOND_25,12713.83,2024-10-28 23:16:22.714346,Government Bond,2.78
2023-11-03 23:16:22.661190,BOND_83,45674.77,2025-08-11 23:16:22.714346,Corporate Bond,3.98
2023-11-03 23:16:22.661190,BOND_65,42921.69,2024-01-03 23:16:22.714346,Government Bond,2.7
2024-01-27 23:16:22.661190,BOND_109,47387.66,2024-11-29 23:16:22.714346,Corporate Bond,2.82
2023-10-15 23:16:22.661190,BOND_149,29336.73,2023-11-26 23:16:22.714346,Government Bond,3.66
2024-04-23 23:16:22.661190,BOND_40,33187.91,2024-08-26 23:16:22.714346,Government Bond,2.74
2024-06-09 23:16:22.661190,BOND_182,46364.96,2024-03-24 23:16:22.714346,Government Bond,2.67
2024-08-05 23:16:22.661190,BOND_106,41595.78,2025-01-30 23:16:22.714346,Corporate Bond,4.18
2024-08-02 23:16:22.661190,BOND_59,31711.02,2024-09-14 23:16:22.714346,Corporate Bond,4.53
2024-05-22 23:16:22.661190,BOND_70,29225.36,2025-04-07 23:16:22.714346,Corporate Bond,1.27
2024-03-16 23:16:22.661190,BOND_57,16006.96,2024-11-11 23:16:22.714346,Government Bond,3.07
2024-05-25 23:16:22.661190,BOND_13,14741.82,2025-04-11 23:16:22.714346,Government Bond,2.43
2024-04-02 23:16:22.661190,BOND_33,16241.75,2024-07-21 23:16:22.714346,Government Bond,2.42
2024-07-06 23:16:22.661190,BOND_139,33846.13,2024-12-15 23:16:22.714346,Government Bond,1.33
2024-05-17 23:16:22.661190,BOND_9,22717.04,2024-08-08 23:16:22.714346,Government Bond,4.55
2024-02-07 23:16:22.661190,BOND_141,11399.39,2025-03-13 23:16:22.714346,Corporate Bond,1.53
2024-02-19 23:16:22.661190,BOND_75,13086.73,2024-10-24 23:16:22.714346,Corporate Bond,4.36
2024-09-22 23:16:22.661190,BOND_94,26822.75,2025-05-16 23:16:22.714346,Government Bond,2.24
2024-07-08 23:16:22.661190,BOND_162,10094.74,2025-04-09 23:16:22.714346,Corporate Bond,2.55
2024-09-08 23:16:22.661190,BOND_63,42717.03,2025-01-29 23:16:22.714346,Corporate Bond,3.72
2024-09-04 23:16:22.661190,BOND_109,15588.24,2024-12-29 23:16:22.714346,Government Bond,3.08
2024-07-17 23:16:22.661190,BOND_168,22530.93,2025-08-25 23:16:22.714346,Government Bond,4.79
2024-01-19 23:16:22.661190,BOND_151,32989.04,2025-02-27 23:16:22.714346,Government Bond,2.96
2024-06-26 23:16:22.661190,BOND_147,43405.22,2024-08-15 23:16:22.714346,Corporate Bond,1.75
2024-09-04 23:16:22.661190,BOND_137,13155.66,2024-04-12 23:16:22.714346,Government Bond,4.44
2024-06-16 23:16:22.661190,BOND_58,25461.59,2024-11-22 23:16:22.714346,Government Bond,2.67
2023-10-23 23:16:22.661190,BOND_9,34315.94,2025-01-19 23:16:22.714346,Corporate Bond,2.19
2024-05-23 23:16:22.661190,BOND_9,34770.11,2024-06-03 23:16:22.714346,Corporate Bond,2.13
2023-12-25 23:16:22.661190,BOND_148,43522.11,2024-09-13 23:16:22.714346,Corporate Bond,2.98
2024-06-27 23:16:22.661190,BOND_185,23779.64,2025-03-05 23:16:22.714346,Corporate Bond,2.23
2024-05-23 23:16:22.661190,BOND_75,43011.39,2025-01-05 23:16:22.714346,Corporate Bond,1.66
2023-11-13 23:16:22.661190,BOND_19,18495.64,2024-05-17 23:16:22.714346,Corporate Bond,1.82
2024-06-25 23:16:22.661190,BOND_68,25784.21,2025-04-10 23:16:22.714346,Government Bond,3.71
2024-07-24 23:16:22.661190,BOND_179,42417.51,2024-09-13 23:16:22.714346,Government Bond,1.81
2024-08-02 23:16:22.661190,BOND_70,29803.09,2025-03-31 23:16:22.714346,Government Bond,1.46
2024-03-01 23:16:22.661190,BOND_60,29468.59,2025-04-05 23:16:22.714346,Corporate Bond,1.84
2024-06-04 23:16:22.661190,BOND_50,18982.27,2024-09-26 23:16:22.714346,Government Bond,2.38
2024-01-31 23:16:22.661190,BOND_175,30081.75,2025-01-18 23:16:22.714346,Corporate Bond,3.56
2024-08-27 23:16:22.661190,BOND_116,41990.6,2024-10-01 23:16:22.714346,Government Bond,4.69
2023-10-16 23:16:22.661190,BOND_195,18253.3,2025-01-18 23:16:22.714346,Government Bond,1.03
2024-02-25 23:16:22.661190,BOND_136,13350.25,2024-12-01 23:16:22.714346,Government Bond,3.52
2024-02-10 23:16:22.661190,BOND_140,43068.13,2025-01-29 23:16:22.714346,Corporate Bond,2.87
2024-06-29 23:16:22.661190,BOND_125,36187.88,2024-06-14 23:16:22.714346,Government Bond,4.71
2024-07-13 23:16:22.661190,BOND_12,21912.72,2024-09-19 23:16:22.714346,Corporate Bond,1.83
2023-11-19 23:16:22.661190,BOND_93,47831.19,2024-02-19 23:16:22.714346,Government Bond,4.25
2023-11-10 23:16:22.661190,BOND_74,37056.48,2025-01-14 23:16:22.714346,Government Bond,1.8
2024-02-10 23:16:22.661190,BOND_40,33590.31,2025-05-14 23:16:22.714346,Government Bond,4.17
2024-09-14 23:16:22.661190,BOND_30,28070.5,2025-03-14 23:16:22.714346,Government Bond,1.15
2023-11-11 23:16:22.661190,BOND_190,25509.56,2025-03-31 23:16:22.714346,Government Bond,4.51
2024-08-24 23:16:22.661190,BOND_87,31837.32,2024-08-04 23:16:22.714346,Government Bond,4.33
2024-05-15 23:16:22.661190,BOND_115,13031.85,2024-06-04 23:16:22.714346,Government Bond,3.64
2024-07-01 23:16:22.661190,BOND_108,36523.17,2025-01-09 23:16:22.714346,Government Bond,1.75
2024-03-08 23:16:22.661190,BOND_137,26028.79,2025-08-20 23:16:22.714346,Government Bond,1.05
2023-10-08 23:16:22.661190,BOND_171,21224.95,2024-09-24 23:16:22.714346,Government Bond,4.05
2024-07-19 23:16:22.661190,BOND_39,31940.96,2025-03-07 23:16:22.714346,Government Bond,4.99
2024-04-07 23:16:22.661190,BOND_168,38676.91,2024-12-30 23:16:22.714346,Corporate Bond,2.15
2023-10-06 23:16:22.661190,BOND_197,45430.39,2024-10-26 23:16:22.714346,Government Bond,1.66
2023-12-23 23:16:22.661190,BOND_78,24155.68,2024-12-13 23:16:22.714346,Government Bond,1.87
2023-12-25 23:16:22.661190,BOND_154,21770.41,2024-09-28 23:16:22.714346,Government Bond,3.64
2024-05-13 23:16:22.661190,BOND_73,17544.62,2025-02-09 23:16:22.714346,Corporate Bond,3.47
2024-05-06 23:16:22.661190,BOND_154,27658.97,2024-07-31 23:16:22.714346,Corporate Bond,4.45
2023-11-12 23:16:22.661190,BOND_172,42598.36,2024-05-07 23:16:22.714346,Corporate Bond,3.4
2023-11-29 23:16:22.661190,BOND_60,36427.99,2024-10-09 23:16:22.714346,Corporate Bond,1.01
2024-06-26 23:16:22.661190,BOND_199,12868.5,2024-05-13 23:16:22.714346,Government Bond,1.12
2024-02-03 23:16:22.661190,BOND_48,49034.53,2025-02-10 23:16:22.714346,Government Bond,2.92
2024-08-03 23:16:22.661190,BOND_109,27823.61,2024-11-27 23:16:22.714346,Government Bond,4.3
2024-06-26 23:16:22.661190,BOND_95,12821.4,2024-09-25 23:16:22.714346,Government Bond,1.77
2023-11-06 23:16:22.661190,BOND_182,14313.16,2024-07-15 23:16:22.714346,Government Bond,3.29
2024-08-04 23:16:22.661190,BOND_162,16641.37,2025-03-29 23:16:22.714346,Government Bond,3.53
2024-08-04 23:16:22.661190,BOND_65,27988.57,2025-04-23 23:16:22.714346,Government Bond,1.53
2023-10-16 23:16:22.661190,BOND_48,30913.95,2024-06-11 23:16:22.714346,Government Bond,1.75
2024-02-05 23:16:22.661190,BOND_116,27802.45,2024-12-15 23:16:22.714346,Corporate Bond,1.07
2024-07-21 23:16:22.661190,BOND_126,34952.14,2025-09-12 23:16:22.714346,Corporate Bond,3.79
2024-09-27 23:16:22.661190,BOND_16,13607.55,2024-05-15 23:16:22.714346,Corporate Bond,3.28
2024-02-18 23:16:22.661190,BOND_68,16025.04,2025-01-21 23:16:22.714346,Corporate Bond,3.56
2024-06-11 23:16:22.661190,BOND_156,48224.3,2024-05-28 23:16:22.714346,Corporate Bond,3.06
2024-04-01 23:16:22.661190,BOND_144,37039.95,2024-10-26 23:16:22.714346,Corporate Bond,4.24
2023-12-24 23:16:22.661190,BOND_56,25487.01,2025-03-22 23:16:22.714346,Corporate Bond,4.41
2024-08-11 23:16:22.661190,BOND_53,27965.39,2024-10-31 23:16:22.714346,Government Bond,4.9
2024-04-08 23:16:22.661190,BOND_39,14280.72,2024-05-14 23:16:22.714346,Corporate Bond,1.27
2024-05-31 23:16:22.661190,BOND_160,39431.73,2024-12-15 23:16:22.714346,Government Bond,2.42
2024-06-26 23:16:22.661190,BOND_177,27149.84,2024-06-09 23:16:22.714346,Government Bond,3.27
2023-12-10 23:16:22.661190,BOND_187,24476.35,2024-11-29 23:16:22.714346,Corporate Bond,3.47
2024-09-19 23:16:22.661190,BOND_153,39527.75,2024-03-13 23:16:22.714346,Corporate Bond,3.96
2023-10-27 23:16:22.661190,BOND_11,48354.59,2024-03-03 23:16:22.714346,Government Bond,1.74
2024-07-13 23:16:22.661190,BOND_146,16379.84,2024-11-16 23:16:22.714346,Government Bond,1.46
2024-02-05 23:16:22.661190,BOND_13,16413.43,2024-10-27 23:16:22.714346,Corporate Bond,3.32
2023-11-08 23:16:22.661190,BOND_99,20788.3,2024-06-09 23:16:22.714346,Government Bond,3.11
2023-12-09 23:16:22.661190,BOND_68,12572.98,2024-10-29 23:16:22.714346,Corporate Bond,2.89
2024-05-06 23:16:22.661190,BOND_130,14201.27,2024-05-04 23:16:22.714346,Government Bond,2.99
2024-09-16 23:16:22.661190,BOND_197,42062.7,2024-03-18 23:16:22.714346,Corporate Bond,1.89
2024-02-19 23:16:22.661190,BOND_108,31532.08,2025-03-30 23:16:22.714346,Government Bond,4.79
2024-04-07 23:16:22.661190,BOND_149,33488.72,2024-11-12 23:16:22.714346,Government Bond,1.92
2024-05-19 23:16:22.661190,BOND_42,10122.83,2024-02-27 23:16:22.714346,Government Bond,2.78
2024-06-09 23:16:22.661190,BOND_1,20137.94,2025-04-02 23:16:22.714346,Corporate Bond,1.66
2023-11-11 23:16:22.661190,BOND_64,44200.44,2024-08-20 23:16:22.714346,Government Bond,3.05
2023-12-03 23:16:22.661190,BOND_182,38875.36,2024-10-25 23:16:22.714346,Government Bond,3.94
2024-06-21 23:16:22.661190,BOND_114,33553.15,2025-08-01 23:16:22.714346,Corporate Bond,2.97
2024-08-11 23:16:22.661190,BOND_195,31607.42,2025-03-01 23:16:22.714346,Corporate Bond,1.71
2023-12-23 23:16:22.661190,BOND_117,45819.8,2025-02-09 23:16:22.714346,Government Bond,1.26
2024-02-25 23:16:22.661190,BOND_12,47773.45,2024-11-20 23:16:22.714346,Corporate Bond,1.99
2023-11-07 23:16:22.661190,BOND_174,31305.32,2024-09-29 23:16:22.714346,Corporate Bond,1.89
2024-08-04 23:16:22.661190,BOND_143,27106.22,2024-10-09 23:16:22.714346,Corporate Bond,1.64
2024-08-14 23:16:22.661190,BOND_108,32686.27,2024-10-10 23:16:22.714346,Corporate Bond,2.2
2024-08-13 23:16:22.661190,BOND_151,17279.44,2024-07-06 23:16:22.714346,Government Bond,3.8
2024-09-12 23:16:22.661190,BOND_162,48149.65,2024-10-04 23:16:22.714346,Corporate Bond,4.8
