Loan_ID,Customer_ID,Loan_Date,Loan_Amount,Loan_Type,Loan_Term,Interest_Rate,Interest_Inflow
18203,CUST_28661,2023-12-04 23:15:53.469034,35027.15,Home,48,0.08,11208.688
18204,CUST_22357,2024-07-12 23:15:53.469034,39804.96,Home,36,0.07,8359.0416
18205,CUST_35154,2024-04-01 23:15:53.469034,49421.54,Home,24,0.06,5930.5848
18206,CUST_10658,2024-04-02 23:15:53.469034,45807.73,Home,36,0.07,9619.623300000001
18207,CUST_31857,2024-04-04 23:15:53.469034,16167.81,Auto,24,0.08,2586.8496
18208,CUST_15832,2024-04-26 23:15:53.469034,15425.5,Personal,12,0.06,925.53
18209,CUST_46295,2023-12-15 23:15:53.469034,32832.85,Home,12,0.05,1641.6425
18210,CUST_14308,2024-08-04 23:15:53.469034,9522.09,Auto,48,0.1,3808.8360000000002
18211,CUST_23681,2023-10-20 23:15:53.469034,13159.02,Auto,24,0.08,2105.4432
18212,CUST_31732,2024-03-24 23:15:53.469034,27958.1,Personal,24,0.07,3914.134
18213,CUST_12589,2024-01-09 23:15:53.469034,21022.63,Auto,12,0.07,1471.5841000000003
18214,CUST_41444,2024-05-23 23:15:53.469034,39873.26,Home,48,0.08,12759.443200000002
18215,CUST_10951,2023-10-08 23:15:53.469034,35704.72,Home,12,0.05,1785.236
18216,CUST_49013,2024-03-31 23:15:53.469034,14899.11,Auto,36,0.09,4022.7597000000005
18217,CUST_45081,2024-04-06 23:15:53.469034,20902.9,Home,12,0.05,1045.1450000000002
18218,CUST_48172,2023-10-10 23:15:53.469034,11005.3,Auto,36,0.09,2971.4309999999996
18219,CUST_35481,2024-06-09 23:15:53.469034,17702.44,Home,36,0.07,3717.5124000000005
18220,CUST_8714,2024-01-31 23:15:53.469034,25689.56,Auto,36,0.09,6936.181199999999
18221,CUST_18683,2024-02-03 23:15:53.469034,20456.38,Auto,48,0.1,8182.552000000001
18222,CUST_10679,2024-09-14 23:15:53.469034,46714.5,Auto,36,0.09,12612.915
18223,CUST_45442,2024-06-09 23:15:53.469034,34210.16,Home,24,0.06,4105.2192000000005
18224,CUST_1473,2024-07-30 23:15:53.469034,21525.13,Auto,12,0.07,1506.7591000000002
18225,CUST_9143,2024-08-22 23:15:53.469034,15245.8,Auto,12,0.07,1067.2060000000001
18226,CUST_17677,2023-10-07 23:15:53.469034,35396.98,Auto,12,0.07,2477.7886000000003
18227,CUST_29714,2024-05-07 23:15:53.469034,34205.03,Personal,36,0.08,8209.2072
18228,CUST_26284,2024-02-25 23:15:53.469034,30582.95,Home,36,0.07,6422.4195
18229,CUST_420,2024-03-17 23:15:53.469034,24820.44,Personal,12,0.06,1489.2263999999998
18230,CUST_24484,2023-12-05 23:15:53.469034,13847.12,Personal,48,0.09,4984.9632
18231,CUST_22054,2024-01-17 23:15:53.469034,39672.31,Home,48,0.08,12695.1392
18232,CUST_44629,2024-05-14 23:15:53.469034,38500.48,Auto,12,0.07,2695.0336000000007
18233,CUST_40181,2024-08-27 23:15:53.469034,36848.31,Auto,24,0.08,5895.7296
18234,CUST_43028,2024-08-19 23:15:53.469034,17967.12,Personal,36,0.08,4312.1088
18235,CUST_14136,2024-02-16 23:15:53.469034,13859.5,Auto,24,0.08,2217.52
18236,CUST_10177,2023-11-12 23:15:53.469034,27772.97,Home,12,0.05,1388.6485000000002
18237,CUST_40266,2024-05-20 23:15:53.469034,28144.02,Personal,12,0.06,1688.6412
18238,CUST_48484,2024-08-30 23:15:53.469034,26791.67,Home,36,0.07,5626.2507000000005
18239,CUST_4322,2024-05-25 23:15:53.469034,17887.69,Auto,36,0.09,4829.676299999999
18240,CUST_27698,2023-11-15 23:15:53.469034,44137.13,Personal,36,0.08,10592.911199999999
18241,CUST_41451,2023-11-07 23:15:53.469034,16937.96,Auto,36,0.09,4573.249199999999
18242,CUST_9934,2023-11-01 23:15:53.469034,45943.94,Auto,24,0.08,7351.030400000001
18243,CUST_49183,2024-01-08 23:15:53.469034,29391.91,Personal,24,0.07,4114.8674
18244,CUST_31953,2024-08-24 23:15:53.469034,30492.68,Auto,36,0.09,8233.0236
18245,CUST_32597,2024-05-08 23:15:53.469034,31589.15,Auto,24,0.08,5054.264
18246,CUST_28172,2024-08-17 23:15:53.469034,47464.77,Auto,24,0.08,7594.3632
18247,CUST_1613,2024-02-28 23:15:53.469034,26598.12,Home,36,0.07,5585.6052
18248,CUST_16597,2024-08-07 23:15:53.469034,11166.93,Auto,36,0.09,3015.0711
18249,CUST_42906,2024-06-15 23:15:53.469034,5983.03,Personal,12,0.06,358.98179999999996
18250,CUST_35933,2024-05-22 23:15:53.469034,19191.97,Auto,24,0.08,3070.7152
18251,CUST_2605,2024-04-29 23:15:53.469034,45948.67,Auto,12,0.07,3216.4069000000004
18252,CUST_7809,2024-05-24 23:15:53.469034,34458.25,Home,12,0.05,1722.9125000000001
18253,CUST_40078,2024-08-25 23:15:53.469034,14133.22,Personal,48,0.09,5087.959199999999
18254,CUST_25943,2024-03-19 23:15:53.469034,23561.35,Auto,12,0.07,1649.2945
18255,CUST_37876,2024-03-23 23:15:53.469034,45647.09,Personal,48,0.09,16432.9524
18256,CUST_16463,2023-10-20 23:15:53.469034,10473.05,Personal,24,0.07,1466.227
18257,CUST_25870,2024-07-14 23:15:53.469034,25411.93,Personal,24,0.07,3557.6702000000005
18258,CUST_36668,2024-03-07 23:15:53.469034,48373.72,Auto,36,0.09,13060.9044
18259,CUST_38355,2024-07-11 23:15:53.469034,26712.08,Home,36,0.07,5609.536800000001
18260,CUST_14738,2024-05-18 23:15:53.469034,8058.2,Home,24,0.06,966.9839999999999
18261,CUST_29839,2024-02-08 23:15:53.469034,11328.02,Home,36,0.07,2378.8842000000004
18262,CUST_16112,2024-07-31 23:15:53.469034,49773.95,Home,48,0.08,15927.663999999999
18263,CUST_9181,2024-08-02 23:15:53.469034,16969.25,Auto,36,0.09,4581.697499999999
18264,CUST_31065,2023-11-18 23:15:53.469034,48792.89,Home,24,0.06,5855.1467999999995
18265,CUST_49439,2024-07-05 23:15:53.469034,29950.2,Personal,12,0.06,1797.012
18266,CUST_44061,2023-11-16 23:15:53.469034,41286.78,Home,12,0.05,2064.339
18267,CUST_1911,2024-07-06 23:15:53.469034,31276.21,Personal,48,0.09,11259.435599999999
18268,CUST_14524,2024-09-01 23:15:53.469034,19370.24,Auto,48,0.1,7748.096000000001
18269,CUST_41508,2024-06-17 23:15:53.469034,12703.01,Auto,12,0.07,889.2107000000001
18270,CUST_44231,2024-07-25 23:15:53.469034,46108.07,Home,24,0.06,5532.9684
18271,CUST_34509,2024-02-28 23:15:53.469034,12668.41,Home,36,0.07,2660.3661
18272,CUST_40929,2024-05-10 23:15:53.469034,8893.1,Personal,36,0.08,2134.344
18273,CUST_13407,2024-05-09 23:15:53.469034,15199.38,Personal,48,0.09,5471.7768
18274,CUST_18561,2024-04-23 23:15:53.469034,20379.85,Personal,48,0.09,7336.745999999999
18275,CUST_30877,2024-01-21 23:15:53.469034,45661.86,Home,12,0.05,2283.0930000000003
18276,CUST_6271,2024-03-27 23:15:53.469034,18478.61,Auto,12,0.07,1293.5027000000002
18277,CUST_29847,2023-12-01 23:15:53.469034,30678.85,Home,36,0.07,6442.558499999999
18278,CUST_19856,2024-09-04 23:15:53.469034,44745.44,Auto,36,0.09,12081.268800000002
18279,CUST_32381,2024-01-07 23:15:53.469034,41495.76,Auto,48,0.1,16598.304
18280,CUST_25207,2024-03-19 23:15:53.469034,45180.36,Personal,12,0.06,2710.8215999999998
18281,CUST_5295,2024-03-04 23:15:53.469034,20038.26,Auto,48,0.1,8015.304
18282,CUST_36530,2023-11-14 23:15:53.469034,22977.77,Home,24,0.06,2757.3324
18283,CUST_27854,2024-05-13 23:15:53.469034,42890.29,Home,12,0.05,2144.5145
18284,CUST_35621,2024-05-05 23:15:53.469034,38451.84,Personal,12,0.06,2307.1103999999996
18285,CUST_46450,2024-09-24 23:15:53.469034,12841.72,Personal,36,0.08,3082.0128000000004
18286,CUST_13417,2024-08-06 23:15:53.469034,39498.52,Personal,48,0.09,14219.4672
18287,CUST_10330,2024-07-31 23:15:53.469034,44835.0,Home,48,0.08,14347.2
18288,CUST_31869,2024-03-01 23:15:53.469034,42146.51,Personal,36,0.08,10115.162400000001
18289,CUST_38534,2023-12-12 23:15:53.469034,20565.81,Auto,48,0.1,8226.324
18290,CUST_9163,2024-07-05 23:15:53.469034,32930.47,Personal,48,0.09,11854.9692
18291,CUST_39506,2024-04-10 23:15:53.469034,6510.92,Auto,12,0.07,455.7644
18292,CUST_43858,2024-05-02 23:15:53.469034,21137.01,Home,48,0.08,6763.843199999999
18293,CUST_16928,2024-03-18 23:15:53.469034,14553.63,Auto,24,0.08,2328.5807999999997
18294,CUST_48160,2023-12-22 23:15:53.469034,7937.67,Auto,24,0.08,1270.0272
18295,CUST_43447,2024-02-21 23:15:53.469034,30279.17,Auto,24,0.08,4844.6672
18296,CUST_43797,2024-05-19 23:15:53.469034,19708.63,Auto,12,0.07,1379.6041000000002
18297,CUST_16855,2024-08-29 23:15:53.469034,36217.35,Home,48,0.08,11589.552
18298,CUST_36598,2024-01-28 23:15:53.469034,36667.77,Auto,48,0.1,14667.108
18299,CUST_37503,2024-05-29 23:15:53.469034,27498.18,Home,12,0.05,1374.909
18300,CUST_14362,2024-08-09 23:15:53.469034,19056.11,Auto,48,0.1,7622.444
18301,CUST_42944,2024-05-28 23:15:53.469034,7678.75,Home,12,0.05,383.9375
18302,CUST_24784,2024-05-27 23:15:53.469034,17894.89,Home,36,0.07,3757.9269
18303,CUST_21516,2024-02-23 23:15:53.469034,29704.06,Personal,24,0.07,4158.568400000001
18304,CUST_12972,2024-08-22 23:15:53.469034,33056.93,Auto,48,0.1,13222.772
18305,CUST_33817,2024-03-04 23:15:53.469034,10045.33,Personal,12,0.06,602.7198
18306,CUST_41943,2024-03-24 23:15:53.469034,42426.97,Auto,48,0.1,16970.788
18307,CUST_42993,2024-03-25 23:15:53.469034,30089.76,Personal,36,0.08,7221.5424
18308,CUST_14948,2023-11-08 23:15:53.469034,31718.2,Auto,48,0.1,12687.28
18309,CUST_34621,2023-10-10 23:15:53.469034,49880.25,Auto,36,0.09,13467.6675
18310,CUST_34300,2023-10-29 23:15:53.469034,48189.05,Home,12,0.05,2409.4525000000003
18311,CUST_47399,2024-10-04 23:15:53.469034,35461.25,Personal,12,0.06,2127.6749999999997
18312,CUST_31650,2024-06-18 23:15:53.469034,14797.71,Home,24,0.06,1775.7251999999999
18313,CUST_16263,2024-03-04 23:15:53.469034,37432.2,Personal,36,0.08,8983.728
18314,CUST_33326,2024-02-10 23:15:53.469034,40727.3,Home,48,0.08,13032.736
18315,CUST_35151,2024-02-01 23:15:53.469034,38794.28,Personal,12,0.06,2327.6567999999997
18316,CUST_44520,2024-05-20 23:15:53.469034,19577.76,Home,24,0.06,2349.3311999999996
18317,CUST_10277,2024-06-30 23:15:53.469034,42797.69,Personal,24,0.07,5991.676600000001
18318,CUST_13093,2024-05-05 23:15:53.469034,11608.95,Personal,36,0.08,2786.148
18319,CUST_36952,2024-01-17 23:15:53.469034,27627.84,Personal,36,0.08,6630.681600000001
18320,CUST_26846,2024-03-19 23:15:53.469034,38424.86,Auto,36,0.09,10374.7122
18321,CUST_28503,2024-08-06 23:15:53.469034,23923.89,Home,24,0.06,2870.8668
18322,CUST_23434,2023-10-07 23:15:53.469034,45243.5,Home,36,0.07,9501.135000000002
18323,CUST_28265,2024-01-16 23:15:53.469034,14688.69,Personal,24,0.07,2056.4166000000005
18324,CUST_18921,2024-09-16 23:15:53.469034,21270.37,Home,36,0.07,4466.777700000001
18325,CUST_36297,2024-06-03 23:15:53.469034,26188.88,Auto,36,0.09,7070.997600000001
18326,CUST_23590,2024-08-10 23:15:53.469034,26444.88,Home,12,0.05,1322.2440000000001
18327,CUST_25371,2024-09-03 23:15:53.469034,35819.49,Personal,12,0.06,2149.1693999999998
18328,CUST_47091,2024-02-08 23:15:53.469034,13518.73,Home,48,0.08,4325.9936
18329,CUST_1994,2024-06-10 23:15:53.469034,12154.96,Auto,36,0.09,3281.8391999999994
18330,CUST_30562,2024-07-05 23:15:53.469034,14684.87,Home,24,0.06,1762.1844
18331,CUST_40884,2024-01-16 23:15:53.469034,5870.15,Home,48,0.08,1878.4479999999999
18332,CUST_33963,2024-09-22 23:15:53.469034,45952.75,Auto,24,0.08,7352.4400000000005
18333,CUST_27690,2023-10-29 23:15:53.469034,38502.37,Auto,24,0.08,6160.3792
18334,CUST_28164,2024-07-08 23:15:53.469034,11229.46,Home,36,0.07,2358.1866
18335,CUST_9563,2024-07-09 23:15:53.469034,49451.36,Personal,24,0.07,6923.1904
18336,CUST_31074,2024-03-07 23:15:53.469034,23495.54,Auto,36,0.09,6343.7958
18337,CUST_9763,2023-12-06 23:15:53.469034,35805.59,Home,12,0.05,1790.2794999999999
18338,CUST_31851,2024-04-18 23:15:53.469034,20386.91,Personal,12,0.06,1223.2146
18339,CUST_16424,2024-09-16 23:15:53.469034,26336.94,Home,36,0.07,5530.7574
18340,CUST_45121,2024-07-02 23:15:53.469034,26790.1,Auto,36,0.09,7233.326999999999
18341,CUST_21091,2023-11-18 23:15:53.469034,23236.41,Personal,12,0.06,1394.1846
18342,CUST_45364,2023-10-25 23:15:53.469034,22245.46,Personal,36,0.08,5338.9104
18343,CUST_21846,2024-01-22 23:15:53.469034,49724.2,Auto,36,0.09,13425.534
18344,CUST_2797,2024-08-06 23:15:53.469034,45879.78,Home,48,0.08,14681.5296
18345,CUST_12252,2024-03-26 23:15:53.469034,18363.18,Auto,24,0.08,2938.1088
18346,CUST_6091,2024-06-20 23:15:53.469034,43631.54,Personal,12,0.06,2617.8924
18347,CUST_12918,2023-12-06 23:15:53.469034,35525.34,Personal,48,0.09,12789.122399999998
18348,CUST_42797,2024-09-04 23:15:53.469034,31087.23,Home,24,0.06,3730.4676
18349,CUST_44027,2024-09-11 23:15:53.469034,32257.75,Auto,48,0.1,12903.1
18350,CUST_39484,2023-10-08 23:15:53.469034,37350.23,Personal,36,0.08,8964.0552
18351,CUST_45023,2023-12-16 23:15:53.469034,12162.45,Personal,48,0.09,4378.482
18352,CUST_46225,2024-04-24 23:15:53.469034,7911.93,Personal,36,0.08,1898.8632000000002
18353,CUST_12181,2024-07-26 23:15:53.469034,29869.94,Home,48,0.08,9558.380799999999
18354,CUST_43085,2024-03-03 23:15:53.469034,5726.66,Personal,12,0.06,343.59959999999995
18355,CUST_19601,2024-08-15 23:15:53.469034,24988.48,Auto,24,0.08,3998.1568
18356,CUST_1037,2024-04-02 23:15:53.469034,18245.97,Home,12,0.05,912.2985000000001
18357,CUST_27190,2024-04-17 23:15:53.469034,31459.45,Home,12,0.05,1572.9725
18358,CUST_11364,2024-04-12 23:15:53.469034,26302.58,Home,12,0.05,1315.1290000000001
18359,CUST_30178,2024-07-23 23:15:53.469034,42476.66,Auto,36,0.09,11468.6982
18360,CUST_120,2024-03-05 23:15:53.469034,16273.75,Home,12,0.05,813.6875
18361,CUST_24264,2024-05-07 23:15:53.469034,23456.82,Personal,48,0.09,8444.4552
18362,CUST_3254,2024-01-05 23:15:53.469034,37396.04,Personal,12,0.06,2243.7624
18363,CUST_49478,2024-09-30 23:15:53.469034,26904.37,Personal,24,0.07,3766.6118
18364,CUST_42309,2023-12-18 23:15:53.469034,29666.88,Personal,12,0.06,1780.0128
18365,CUST_15356,2024-07-13 23:15:53.469034,18235.03,Personal,48,0.09,6564.6107999999995
18366,CUST_44421,2024-08-07 23:15:53.469034,27203.0,Personal,24,0.07,3808.4200000000005
18367,CUST_26641,2024-07-05 23:15:53.469034,20419.44,Personal,12,0.06,1225.1663999999998
18368,CUST_32053,2024-03-05 23:15:53.469034,40917.29,Auto,12,0.07,2864.2103
18369,CUST_34069,2024-01-08 23:15:53.469034,44241.95,Auto,24,0.08,7078.7119999999995
18370,CUST_26744,2023-12-03 23:15:53.469034,38224.76,Personal,24,0.07,5351.466400000001
18371,CUST_46890,2024-03-24 23:15:53.469034,5177.15,Auto,48,0.1,2070.86
18372,CUST_6431,2024-02-24 23:15:53.469034,32170.93,Home,12,0.05,1608.5465000000002
18373,CUST_33956,2024-06-28 23:15:53.469034,13426.7,Auto,48,0.1,5370.68
18374,CUST_37766,2024-03-19 23:15:53.469034,15897.22,Personal,48,0.09,5722.999199999999
18375,CUST_36400,2024-06-27 23:15:53.469034,44626.2,Auto,48,0.1,17850.48
18376,CUST_32653,2024-06-27 23:15:53.469034,28080.24,Auto,36,0.09,7581.6648
18377,CUST_47537,2024-05-26 23:15:53.469034,42774.9,Home,36,0.07,8982.729000000001
18378,CUST_488,2023-11-04 23:15:53.469034,32630.97,Personal,12,0.06,1957.8582
18379,CUST_42157,2024-09-13 23:15:53.469034,21891.21,Personal,24,0.07,3064.7694
18380,CUST_19358,2024-01-24 23:15:53.469034,24414.72,Home,12,0.05,1220.736
18381,CUST_13063,2024-02-15 23:15:53.469034,25165.56,Personal,12,0.06,1509.9336
18382,CUST_17505,2024-04-20 23:15:53.469034,31031.37,Personal,36,0.08,7447.5288
18383,CUST_10900,2024-08-13 23:15:53.469034,5760.39,Auto,12,0.07,403.22730000000007
18384,CUST_32739,2024-01-16 23:15:53.469034,37574.2,Home,48,0.08,12023.743999999999
18385,CUST_2840,2024-06-12 23:15:53.469034,38518.79,Auto,24,0.08,6163.0064
18386,CUST_49134,2024-05-24 23:15:53.469034,7527.06,Auto,48,0.1,3010.8240000000005
18387,CUST_14118,2024-06-04 23:15:53.469034,28054.44,Personal,48,0.09,10099.598399999999
18388,CUST_13110,2024-05-22 23:15:53.469034,36543.15,Personal,48,0.09,13155.534
18389,CUST_18942,2024-04-25 23:15:53.469034,45885.76,Home,24,0.06,5506.2912
18390,CUST_38478,2024-01-06 23:15:53.469034,43383.86,Personal,36,0.08,10412.126400000001
18391,CUST_45603,2024-06-22 23:15:53.469034,42225.28,Home,24,0.06,5067.0336
18392,CUST_12094,2023-11-20 23:15:53.469034,32370.95,Auto,24,0.08,5179.352
18393,CUST_28266,2024-07-02 23:15:53.469034,12082.49,Home,24,0.06,1449.8988
18394,CUST_28400,2024-09-08 23:15:53.469034,21306.47,Home,24,0.06,2556.7764
18395,CUST_3610,2024-04-02 23:15:53.469034,27263.48,Home,12,0.05,1363.174
18396,CUST_23296,2024-09-21 23:15:53.469034,17908.95,Home,48,0.08,5730.8640000000005
18397,CUST_20961,2024-07-15 23:15:53.469034,13233.0,Personal,24,0.07,1852.6200000000001
18398,CUST_37580,2024-04-18 23:15:53.469034,12161.33,Auto,48,0.1,4864.532
18399,CUST_22904,2023-10-08 23:15:53.469034,17700.1,Personal,12,0.06,1062.0059999999999
18400,CUST_36214,2024-03-12 23:15:53.469034,17095.88,Home,48,0.08,5470.681600000001
18401,CUST_463,2024-02-01 23:15:53.469034,22780.49,Personal,48,0.09,8200.9764
18402,CUST_49592,2023-11-20 23:15:53.469034,25438.44,Home,12,0.05,1271.922
18403,CUST_44706,2024-07-17 23:15:53.469034,6309.89,Personal,24,0.07,883.3846000000001
18404,CUST_8211,2024-08-12 23:15:53.469034,12377.77,Home,36,0.07,2599.3317
18405,CUST_14089,2024-08-25 23:15:53.469034,24309.74,Personal,24,0.07,3403.3636000000006
18406,CUST_35468,2023-12-10 23:15:53.469034,30207.07,Auto,48,0.1,12082.828000000001
18407,CUST_29744,2024-07-24 23:15:53.469034,41587.81,Auto,24,0.08,6654.049599999999
18408,CUST_16789,2023-10-11 23:15:53.469034,24238.78,Personal,36,0.08,5817.3072
18409,CUST_5704,2024-09-08 23:15:53.469034,5267.02,Personal,24,0.07,737.3828000000001
18410,CUST_17500,2024-03-02 23:15:53.469034,38224.12,Auto,36,0.09,10320.512400000001
18411,CUST_6468,2023-12-22 23:15:53.469034,38049.92,Personal,36,0.08,9131.9808
18412,CUST_32925,2023-12-23 23:15:53.469034,7317.11,Personal,48,0.09,2634.1596
18413,CUST_35839,2024-05-10 23:15:53.469034,39412.2,Personal,36,0.08,9458.928
18414,CUST_30609,2024-09-09 23:15:53.469034,24788.16,Home,24,0.06,2974.5791999999997
18415,CUST_15784,2024-05-23 23:15:53.469034,31854.91,Home,24,0.06,3822.5892
18416,CUST_26019,2024-03-27 23:15:53.469034,13766.32,Personal,48,0.09,4955.8751999999995
18417,CUST_4881,2023-11-04 23:15:53.469034,29457.38,Personal,36,0.08,7069.7712
18418,CUST_14905,2024-06-08 23:15:53.469034,6370.81,Personal,48,0.09,2293.4916
18419,CUST_26706,2024-05-11 23:15:53.469034,22364.97,Personal,36,0.08,5367.5928
18420,CUST_5756,2024-09-09 23:15:53.469034,18050.79,Home,12,0.05,902.5395000000001
18421,CUST_23719,2024-03-06 23:15:53.469034,47996.81,Auto,24,0.08,7679.4896
18422,CUST_26057,2024-09-11 23:15:53.469034,25071.31,Home,24,0.06,3008.5572
18423,CUST_13471,2023-11-13 23:15:53.469034,15526.38,Auto,48,0.1,6210.552
18424,CUST_20020,2023-12-22 23:15:53.469034,45746.5,Personal,24,0.07,6404.51
18425,CUST_22035,2024-07-02 23:15:53.469034,33668.96,Personal,48,0.09,12120.8256
18426,CUST_24691,2024-08-12 23:15:53.469034,23929.07,Home,36,0.07,5025.1047
18427,CUST_22630,2024-10-02 23:15:53.469034,43555.67,Home,36,0.07,9146.690700000001
18428,CUST_23962,2024-03-25 23:15:53.469034,48704.7,Home,12,0.05,2435.235
18429,CUST_13734,2024-02-25 23:15:53.469034,5566.74,Personal,36,0.08,1336.0176000000001
18430,CUST_9414,2024-09-13 23:15:53.469034,16389.87,Auto,24,0.08,2622.3792
18431,CUST_36038,2023-12-02 23:15:53.469034,40503.94,Personal,36,0.08,9720.945600000001
18432,CUST_26191,2024-03-19 23:15:53.469034,8957.06,Personal,24,0.07,1253.9884
18433,CUST_40227,2023-12-14 23:15:53.469034,24919.02,Auto,36,0.09,6728.1354
18434,CUST_2393,2024-06-02 23:15:53.469034,7175.64,Personal,24,0.07,1004.5896000000001
18435,CUST_19016,2024-01-19 23:15:53.469034,23493.08,Home,12,0.05,1174.6540000000002
18436,CUST_38783,2024-07-31 23:15:53.469034,31264.01,Home,36,0.07,6565.4421
18437,CUST_32600,2024-05-03 23:15:53.469034,9169.4,Auto,48,0.1,3667.76
18438,CUST_20153,2024-01-17 23:15:53.469034,46824.77,Personal,48,0.09,16856.9172
18439,CUST_33711,2024-04-24 23:15:53.469034,49026.62,Personal,48,0.09,17649.5832
18440,CUST_49237,2024-09-17 23:15:53.469034,43768.17,Home,24,0.06,5252.180399999999
18441,CUST_21715,2024-03-18 23:15:53.469034,14589.19,Home,24,0.06,1750.7028
18442,CUST_9419,2024-02-26 23:15:53.469034,21836.69,Personal,48,0.09,7861.2083999999995
18443,CUST_18458,2024-04-18 23:15:53.469034,14872.64,Personal,24,0.07,2082.1696
18444,CUST_47560,2024-03-12 23:15:53.469034,45733.01,Home,48,0.08,14634.5632
18445,CUST_6745,2024-03-06 23:15:53.469034,14746.68,Auto,24,0.08,2359.4688
18446,CUST_23593,2024-06-12 23:15:53.469034,21258.25,Home,36,0.07,4464.2325
18447,CUST_43507,2024-09-13 23:15:53.469034,21828.25,Home,24,0.06,2619.39
18448,CUST_7690,2024-09-07 23:15:53.469034,27088.97,Auto,24,0.08,4334.2352
18449,CUST_22093,2024-09-24 23:15:53.469034,42902.08,Home,24,0.06,5148.2496
18450,CUST_8002,2024-05-30 23:15:53.469034,15571.06,Home,48,0.08,4982.7392
18451,CUST_43735,2023-12-21 23:15:53.469034,14745.39,Home,48,0.08,4718.5248
18452,CUST_32016,2023-12-03 23:15:53.469034,17559.11,Home,36,0.07,3687.4131000000007
18453,CUST_12887,2024-03-14 23:15:53.469034,34213.25,Home,48,0.08,10948.24
18454,CUST_2974,2024-02-14 23:15:53.469034,7093.06,Auto,48,0.1,2837.224
18455,CUST_6353,2023-12-31 23:15:53.469034,22625.83,Home,12,0.05,1131.2915
18456,CUST_36239,2023-11-29 23:15:53.469034,21036.43,Home,24,0.06,2524.3716
18457,CUST_6559,2023-10-17 23:15:53.469034,22868.38,Personal,24,0.07,3201.5732000000003
18458,CUST_2245,2024-04-03 23:15:53.469034,48230.22,Home,36,0.07,10128.346200000002
18459,CUST_35040,2024-06-01 23:15:53.469034,30870.43,Personal,48,0.09,11113.3548
18460,CUST_33527,2024-02-07 23:15:53.469034,29468.83,Home,12,0.05,1473.4415000000001
18461,CUST_47490,2024-02-08 23:15:53.469034,29528.77,Home,24,0.06,3543.4524
18462,CUST_44783,2024-04-18 23:15:53.469034,37533.73,Home,48,0.08,12010.7936
18463,CUST_4690,2024-04-02 23:15:53.469034,39503.55,Auto,12,0.07,2765.2485000000006
18464,CUST_35299,2024-08-28 23:15:53.469034,18950.68,Auto,12,0.07,1326.5476
18465,CUST_44058,2024-05-11 23:15:53.469034,48145.98,Home,12,0.05,2407.2990000000004
18466,CUST_12707,2024-01-08 23:15:53.469034,18068.57,Personal,36,0.08,4336.4568
18467,CUST_25896,2024-06-21 23:15:53.469034,12032.78,Personal,48,0.09,4331.8008
18468,CUST_2035,2024-07-06 23:15:53.469034,8663.9,Personal,12,0.06,519.834
18469,CUST_41684,2024-08-11 23:15:53.469034,42621.02,Home,12,0.05,2131.051
18470,CUST_36339,2024-04-17 23:15:53.469034,29194.12,Personal,24,0.07,4087.1768
18471,CUST_17641,2023-12-23 23:15:53.469034,19590.12,Personal,48,0.09,7052.4432
18472,CUST_28834,2024-05-05 23:15:53.469034,18098.52,Personal,12,0.06,1085.9112
18473,CUST_7608,2024-07-31 23:15:53.469034,5235.24,Personal,24,0.07,732.9336000000001
18474,CUST_3482,2024-09-19 23:15:53.469034,10342.15,Home,24,0.06,1241.058
18475,CUST_28387,2024-05-29 23:15:53.469034,30484.66,Home,36,0.07,6401.7786000000015
18476,CUST_7258,2024-06-07 23:15:53.469034,17099.35,Home,12,0.05,854.9675
18477,CUST_4952,2023-12-28 23:15:53.469034,35464.32,Auto,12,0.07,2482.5024000000003
18478,CUST_6596,2023-10-08 23:15:53.469034,46890.93,Auto,48,0.1,18756.372
18479,CUST_29853,2023-10-21 23:15:53.469034,31489.88,Home,36,0.07,6612.874800000001
18480,CUST_5959,2023-12-01 23:15:53.469034,45377.17,Personal,48,0.09,16335.7812
18481,CUST_36942,2024-07-29 23:15:53.469034,48307.86,Home,12,0.05,2415.393
18482,CUST_34154,2023-12-07 23:15:53.469034,29682.26,Home,24,0.06,3561.8711999999996
18483,CUST_9139,2024-04-24 23:15:53.469034,42524.65,Home,36,0.07,8930.176500000001
18484,CUST_33830,2023-10-22 23:15:53.469034,47904.37,Auto,12,0.07,3353.3059000000003
18485,CUST_27031,2024-05-12 23:15:53.469034,27041.47,Personal,36,0.08,6489.952800000001
18486,CUST_25857,2024-08-02 23:15:53.469034,48520.59,Personal,36,0.08,11644.9416
18487,CUST_37560,2024-01-02 23:15:53.469034,33008.99,Auto,12,0.07,2310.6293
18488,CUST_15351,2023-11-28 23:15:53.469034,41293.59,Personal,24,0.07,5781.1026
18489,CUST_3063,2024-01-06 23:15:53.469034,7717.42,Auto,12,0.07,540.2194000000001
18490,CUST_11399,2024-06-17 23:15:53.469034,33644.78,Personal,48,0.09,12112.120799999999
18491,CUST_46059,2024-08-09 23:15:53.469034,12018.3,Personal,48,0.09,4326.588
18492,CUST_34637,2023-12-10 23:15:53.469034,7789.87,Home,36,0.07,1635.8727000000003
18493,CUST_27707,2023-12-18 23:15:53.469034,22840.61,Home,12,0.05,1142.0305
18494,CUST_2191,2024-08-21 23:15:53.469034,19378.28,Home,24,0.06,2325.3936
18495,CUST_8032,2024-02-18 23:15:53.469034,47409.52,Auto,24,0.08,7585.5232
